Handle,ObjType,Content,Layer,Extra,Label
B37BE5,MText,NOTE: ASSUMED ELEVATION OF 100.0 @ C/L OF PROPOSED ACCESS ROAD AND CREEK CROSSING INTERSECTION,L-BD,9.994730499999935,True
B37C58,DBText,0+040,0,9.994730499999935,True
B37C59,DBText,0+050,0,9.994730499999935,True
B37EF8,DBText,0+060,0,9.994730499999935,True
B3D87E,AlignedDimension,Proposed  A/R,0,Compass 5 000,True
B48BD4,BlockReference,TEMP,L-MON,4.997365249999909,True
B48BD5,BlockReference,TEMP,L-MON,4.997365249999909,True
B48C0E,BlockReference,TEMP,L-MON,4.997365249999982,True
B48C11,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B48C82,DBText,54°49'10'',L-BD,9.994730499999964,True
B48DE4,DBText,54°49'10'',L-BD,9.994730499999964,True
B48DEA,BlockReference,TEMP,L-MON,4.997365249999909,True
B48DEB,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B48E60,DBText,54°47'20'',L-BD,9.994730499999964,True
B48FC1,BlockReference,TEMP,L-MON,4.997365249999909,True
B48FC2,BlockReference,TEMP,L-MON,4.997365249999909,True
B48FC4,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B48FE3,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B49054,DBText,94°35'20'',L-BD,9.994730499999964,True
B491D0,DBText,94°35'20'',L-BD,9.994730499999964,True
B49AE0,BlockReference,TEMP,L-MON,4.997365249999909,True
B49AE1,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B49B6A,DBText,94°36'25'',L-BD,9.994730499999964,True
B49B6B,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B49CFC,MText,SEE   DETAIL 'E',L-DETAIL-T,15.991568799999806,True
B49CFE,BlockReference,TEMP,L-MON,4.997365249999982,True
B49CFF,BlockReference,TEMP,L-MON,4.997365249999982,True
B49E7F,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B49E86,BlockReference,TEMP,L-MON,4.997365249999982,True
B49E8A,BlockReference,TEMP,L-MON,4.997365249999982,True
B49E8B,BlockReference,TEMP,L-MON,4.997365249999982,True
B49EFF,DBText,90°31'05'',L-BD,9.994730499999822,True
B49F01,DBText,90°02'40'',L-BD,9.994730499999964,True
B49F03,DBText,90°02'40'',L-BD,9.994730499999964,True
B49F17,DBText,90°02'40'',L-BD,9.994730499999964,True
B49F19,DBText,90°02'40'',L-BD,9.994730499999964,True
B49F1C,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B49F28,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B49F34,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B4A0E7,AlignedDimension,2.50 Offset,P-TXT,Compass 5 000,True
B4A113,MText,Theoretic Government  Road Allowance,L-ROAD-T,9.994730499999804,True
B4A114,MText,Small Permanent Creek,T-WATER-T,9.994730499999928,True
B4A204,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B4A997,DBText,93°20'35'',L-BD,9.994730499999822,True
B4B54E,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B50248,MText,SEE   DETAIL 'A',L-DETAIL-T,15.991568799999806,True
B503AF,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B503BE,BlockReference,TEMP,L-MON,4.997365249999982,True
B503BF,BlockReference,TEMP,L-MON,4.997365249999982,True
B503C0,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B503C1,AlignedDimension,2.50 Offset,P-TXT,Compass 5 000,True
B503C2,MText,15.00 54°49'10'',L-BD,9.994730499999964,True
B5068F,MText,Intermittent Creek,T-WATER-T,9.994730499999928,True
B50691,MText,10cm Spruce & Pine,T-BUSH-T,9.994730499999928,True
B50694,DBText,54°49'10'',L-BD,9.994730499999964,True
B50696,DBText,54°49'10'',L-BD,9.994730499999964,True
B50697,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B506A3,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B5072F,BlockReference,*U53,P-TEMP-BLOCKS,1,True
B507A0,MText,SEE   DETAIL 'B',L-DETAIL-T,15.991568799999806,True
B507B4,MText,Ephemeral Draw,T-WATER-T,9.994730499999928,True
B507BD,BlockReference,TEMP,L-MON,4.997365249999982,True
B507BF,BlockReference,TEMP,L-MON,4.997365249999982,True
B507C0,BlockReference,TEMP,L-MON,4.997365249999982,True
B507C1,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B507C2,AlignedDimension,2.50 Offset,P-TXT,Compass 5 000,True
B507C5,DBText,54°47'20'',L-BD,9.994730499999964,True
B508BA,MText,Wooded Coniferous Swamp,WETLAND-T,9.994730499999928,True
B508BD,DBText,54°47'20'',L-BD,9.994730499999964,True
B508C8,DBText,54°47'20'',L-BD,9.994730499999964,True
B508DE,DBText,54°49'10'',L-BD,9.994730499999964,True
B50A50,DBText,800m to BP2,T-TIE-T,9.99473049999989,True
B51077,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B51095,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B510BC,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B52059,MText,SEE   DETAIL 'C',L-DETAIL-T,15.991568799999806,True
B5205B,MText,SEE   DETAIL 'D',L-DETAIL-T,15.991568799999806,True
B52204,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B52205,MText,Ephemeral Draw,T-WATER-T,9.994730499999928,True
B52207,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B52213,BlockReference,*U53,P-TEMP-BLOCKS,1,True
B52228,BlockReference,*U76,DETAIL-T,0.99947305,True
B5223E,BlockReference,TEMP,L-MON,4.997365249999989,True
B5223F,BlockReference,TEMP,L-MON,4.997365249999989,True
B52240,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B52242,AlignedDimension,2.50 Offset,P-TXT,Compass 5 000,True
B52246,DBText,94°35'20'',L-BD,9.994730499999964,True
B52248,AlignedDimension,15.00 A/R,P-TXT,Compass 5 000,True
B52321,DBText,94°35'20'',L-BD,9.994730499999964,True
B52323,DBText,94°35'20'',L-BD,9.994730499999964,True
B524A6,BlockReference,xing2,P-CROSSINGS,0.99947305,True
B524B2,BlockReference,TEMP,L-MON,4.997365249999989,True
B524B4,BlockReference,TEMP,L-MON,4.997365249999989,True
B524B5,AlignedDimension,20.00 A/R,P-TXT,Compass 5 000,True
B524B6,AlignedDimension,2.50 Offset,P-TXT,Compass 5 000,True
B52629,MText,Small Permanent Creek,T-WATER-T,9.994730499999928,True
B5262C,DBText,94°35'20'',L-BD,9.994730499999978,True
B527C9,DBText,94°35'20'',L-BD,9.994730499999964,True
B527CD,DBText,94°36'25'',L-BD,9.994730499999964,True
B527E0,MText,Wooded Coniferous Swamp,WETLAND-T,9.994730499999928,True
B527E2,MText,10cm Spruce & Pine,T-BUSH-T,9.994730499999928,True
B52A09,BlockReference,*U53,P-TEMP-BLOCKS,1,True
B5AD60,BlockReference,plspike,L-MON,4.999999999999991,True
B5AD61,BlockReference,plspike,L-MON,4.999999999999991,True
B5AD64,BlockReference,we,L-MON,1,True
B5AD67,BlockReference,we,L-MON,1,True
B5AD73,BlockReference,TEMP,L-MON,4.999999999999991,True
B5AD74,BlockReference,TEMP,L-MON,4.999999999999991,True
B6080C,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B60A45,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B61A07,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B61A09,MText,4m Seismic Line,AS-SEISMIC,9.994730499999985,True
B61A0A,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B61E42,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B61E43,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B65EE4,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B65EE7,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B66089,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B6608B,MText,3m Seismic Line,AS-SEISMIC,9.994730499999985,True
B6608D,MText,3m Seismic Line,AS-SEISMIC,9.994730499999985,True
B66202,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B6622F,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B68B03,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B68B05,DBText,800m to BP5,T-TIE-T,9.99473049999989,True
B68B07,MText,Buried Pipe  (Not Located),AS-PIPE-UG-T,9.994730499999992,True
B68F8B,BlockReference,*U106,T-BUSH,1,True
B68FB0,BlockReference,*U107,T-BUSH,1,True
B68FDB,MText,8m Seismic Line,AS-SEISMIC,9.994730499999985,True
B69002,MText,6m Seismic Line,AS-SEISMIC,9.994730499999985,True
B691D6,AlignedDimension,Proposed  A/R,0,Compass 5 000,True
B69200,AlignedDimension,Proposed  A/R,0,Compass 5 000,True
B6D322,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6D4BF,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6D4CB,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6D4D7,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6D4E3,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6D4EF,BlockReference,Temporary Area,P-TEMP-BLOCKS,0.99947305,True
B6DB0D,MText,PAD SITE DETAIL SCALE 1:2000,DETAIL-T,19.98946099999999,True
B6DB0F,MText,DETAIL 'A' SCALE 1:2000,DETAIL-T,19.98946099999999,True
B6DB11,MText,DETAIL 'B' SCALE 1:2000,DETAIL-T,19.98946099999999,True
B6DB13,MText,DETAIL 'C' SCALE 1:2000,DETAIL-T,19.98946099999999,True
B6DB15,MText,DETAIL 'D' SCALE 1:2000,DETAIL-T,19.98946099999999,True
B6DB17,MText,DETAIL 'E' SCALE 1:1000,DETAIL-T,19.98946099999999,True
B6DCBD,BlockReference,*U111,P-TEMP-BLOCKS,1,True
B6DCFE,BlockReference,*U112,P-TEMP-BLOCKS,1,True
B6DD34,BlockReference,*U113,P-TEMP-BLOCKS,1,True
B6DD49,BlockReference,*U114,P-TEMP-BLOCKS,1,True
B6DDBA,BlockReference,*U115,P-TEMP-BLOCKS,1,True
B6DDCF,BlockReference,*U116,P-TEMP-BLOCKS,1,True
B6F3DD,AlignedDimension,CNRL  P/L R/W  241090,F-RW,Compass 5 000,True
B7268C,MText,OVERALL DRILL PLAN SCALE 1:20000,DETAIL-T,79.95784399999997,True
B7268E,MText,DRILL PLAN 'A' SCALE 1:20000,DETAIL-T,79.95784399999997,True
B72690,MText,DRILL PLAN 'B' SCALE 1:20000,DETAIL-T,79.95784399999997,True
B72692,MText,DRILL PLAN 'C' SCALE 1:20000,DETAIL-T,79.95784399999997,True
B72694,MText,DRILL PLAN 'D' SCALE 1:20000,DETAIL-T,79.95784399999997,True
B77B27,BlockReference,Disclaimer_Legal,F-RW,1,True
BD1AF7,BlockReference,water_source_star,0,0.9994820000000021,True
BD1B4E,BlockReference,*U21,CG-NOTES,0.9994820000000021,True
BD1EF9,MText,30m Buffer,P-D56-EPZ,9.99482000000003,True
BD2267,DBText,Theoretic Government Road Allowance,L-ROAD-T,9.994820000000034,True
BD2268,BlockReference,L-SECLBL,L-SECLBL,0.9994820000000021,True
BD227C,MText,UNSURVEYED TERRITORY,L-UNS-T,15.991712000000069,True
BD2DE6,AlignedDimension,Nova  P/L R/W  150009,F-RW-T,Compass 5 000,True
BD2FDD,AlignedDimension,Nova  P/L R/W  2662 RS  3475,F-RW-T,Compass 5 000,True
BD300E,AlignedDimension,CNRL  A/R  6298,C-AR-T,Compass 5 000,True
BD3A08,AlignedDimension,CNRL  P/L R/W  802 2863  812 1509  800402,C-RW-T,Compass 5 000,True
BD3A42,AlignedDimension,CNRL  P/L R/W  942 2454  940145,C-RW-T,Compass 5 000,True
BD3A73,AlignedDimension,CNRL  P/L R/W  992 2197  961489,C-RW-T,Compass 5 000,True
BD3AB2,MText,L.S. 1,L-SECTION-LSD,9.994820000000033,True
BD3AB3,MText,L.S. 2,L-SECTION-LSD,9.994820000000033,True
BD3AB5,MText,L.S. 8,L-SECTION-LSD,9.994820000000033,True
BD3AB6,MText,L.S. 7,L-SECTION-LSD,9.994820000000033,True
C04A36,MText,Theor. S.E.1/4 Sec. 12-64-24-W.5M.,C-SYMBOL,19.989640000000072,True
C0EB4A,BlockReference,*U28,AS-WILDLIFE-BLOCK,1,True
C133DD,BlockReference,POWERPOLE,AS-POWER-EXISTING,5.000000000000009,True
C133FF,BlockReference,POWERPOLE,AS-POWER-EXISTING,5.000000000000009,True
C13408,BlockReference,POWERPOLE,AS-POWER-EXISTING,5.000000000000009,True
C135B9,BlockReference,POWERPOLE,AS-POWER-EXISTING,5.000000000000009,True
C138E7,BlockReference,*U30,AS-POWER-T,0.9994806999999999,True
C13923,AlignedDimension,CNRL  P/L R/W.  2954 RS  3736,C-RW-T,Compass 5 000,True
C13A6B,BlockReference,*U35,AS-POWER-T,0.9994806999999999,True
C13B01,BlockReference,*U34,AS-POWER-T,0.9994806999999999,True
C13B1C,BlockReference,*U33,AS-POWER-T,0.9994806999999999,True
C141A0,MText,P.P 1,AS-POWER-T,9.99482000000003,True
C141A2,MText,P.P 2,AS-POWER-T,9.99482000000003,True
C141B5,MText,P.P 3,AS-POWER-T,9.99482000000003,True
C141B6,MText,P.P 4,AS-POWER-T,9.99482000000003,True
C141B8,MText,7m High Grade  Gravel Road,T-TEXT,9.99482000000003,True
C163F1,BlockReference,*U32,AS-POWER-T,0.9994806999999999,True
C19585,BlockReference,Disclaimer_Legal,DISCLAIMER,0.3,True
AFB918,BlockReference,L-SECLBL,L-SECLBL,1,True
AFB936,MText,800m Trumpeter Swan   Boundary,AS-WILDLIFE,9.995668500000114,True
AFB9C1,DBText,FDI,DESCRIPTION,7.500000000000114,True
AFBBC3,DBText,Theor. N.W.1/4 Sec. 27-64-3-W.6M.,C-SYMBOL,19.99133700000018,True
AFBBC4,MText,UNSURVEYED TERRITORY,L-UNS-T,15.993069600000238,True
AFBF30,MText,800m Trumpeter Swan   Boundary,AS-WILDLIFE,9.995668500000114,True
AFBF38,BlockReference,L-SECLBL,L-SECLBL,1,True
AFBF3E,BlockReference,L-SECLBL,L-SECLBL,1,True
AFBF73,BlockReference,GABD,ABADATA-DRILL-T,4.997834250000043,True
AFBF74,MText,8-28 (Abd.),ABADATA-DRILL-T,9.995668500000084,True
AFBF76,MText,Veren 11-32 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF78,MText,Veren 8-28 (HZ) (Abd.),ABADATA-DRILL-T,9.995668500000084,True
AFBF7A,MText,Veren 4-33 (DD),ABADATA-DRILL-T,9.995668500000084,True
AFBF7C,MText,CNRL 11-28,ABADATA-DRILL-T,9.995668500000084,True
AFBF7E,MText,CNRL 10-29,ABADATA-DRILL-T,9.995668500000084,True
AFBF80,BlockReference,GABD,ABADATA-DRILL-T,4.997834250000043,True
AFBF81,MText,9-29 (Abd.),ABADATA-DRILL-T,9.995668500000084,True
AFBF83,MText,CNRL 2-32,ABADATA-DRILL-T,9.995668500000084,True
AFBF85,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF86,MText,Veren 4-32 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF88,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF89,MText,Veren 13-32 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF8B,MText,Veren 4-5 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF8D,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF8F,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF90,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF91,BlockReference,BH_Existing,ABADATA-DRILL-T,4.997834250000043,True
AFBF92,MText,Veren 2-28 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF94,MText,Veren 102/13-21 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF96,MText,Veren 14-21 (HZ),ABADATA-DRILL-T,9.995668500000084,True
AFBF98,BlockReference,L-SECLBL,L-SECLBL,3.9982674000000427,True
AFBFFD,BlockReference,L-SECLBL,L-SECLBL,3.9982674000000427,True
AFC003,BlockReference,GABD,ABADATA-DRILL-T,19.991337000000172,True
AFC004,MText,8-28 (Abd.),ABADATA-DRILL-T,39.98267400000034,True
AFC006,MText,Veren 11-32 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC008,MText,CNRL 4-33 (DD),ABADATA-DRILL-T,39.98267400000034,True
AFC00A,MText,CNRL 11-28,ABADATA-DRILL-T,39.98267400000034,True
AFC00C,BlockReference,GABD,ABADATA-DRILL-T,19.991337000000172,True
AFC00D,MText,CNRL 2-32,ABADATA-DRILL-T,39.98267400000034,True
AFC00F,MText,9-29 (Abd.),ABADATA-DRILL-T,39.98267400000034,True
AFC011,MText,CNRL 10-29,ABADATA-DRILL-T,39.98267400000034,True
AFC013,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC014,MText,Veren 103/13-32 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC016,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC017,MText,Veren 1S0/2-28 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC019,MText,Veren 102/13-21 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC01B,MText,Veren 1S0/4-5 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC01D,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC01E,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC01F,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC020,MText,Veren 14-21 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC022,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC023,BlockReference,BH_Existing,ABADATA-DRILL-T,19.991337000000172,True
AFC024,MText,Veren 4-32 (HZ),ABADATA-DRILL-T,39.98267400000034,True
AFC02A,BlockReference,L-SECLBL,L-SECLBL,3.9982674000000427,True
AFC034,MText,UNSURVEYED TERRITORY,L-UNS-T,15.993069600000238,True
AFC05B,MText,100m OIL BUFFER,AS-TARGET-OIL,27.987871799999574,True
AFC05C,MText,150m GAS BUFFER,AS-TARGET-GAS,27.987871799999574,True
AFC061,MText,150m GAS BUFFER,AS-TARGET-GAS,27.987871799999574,True
AFC062,MText,100m OIL BUFFER,AS-TARGET-OIL,27.987871799999574,True
AFC067,MText,150m GAS BUFFER,AS-TARGET-GAS,27.987871799999574,True
AFC068,MText,100m OIL BUFFER,AS-TARGET-OIL,27.987871799999574,True
AFC073,BlockReference,GAS,ABADATA-DRILL-T,19.991337000000172,True
AFC074,BlockReference,GAS,ABADATA-DRILL-T,4.997834250000043,True
AFC075,MText,Veren 8-28 (HZ) (Abd.),ABADATA-DRILL-T,39.98267400000034,True
AFC077,BlockReference,GAS,ABADATA-DRILL-T,4.997834250000043,True
AFC082,BlockReference,GAS,ABADATA-DRILL-T,19.991337000000172,True
AFC084,BlockReference,GAS,ABADATA-DRILL-T,19.991337000000172,True
AFC085,BlockReference,GAS,ABADATA-DRILL-T,4.997834250000043,True
AFC086,BlockReference,wa,P-ELEVATION,1,True
AFC08D,BlockReference,wa,P-ELEVATION,1,True
AFC090,BlockReference,GAS,ABADATA-DRILL-T,19.991337000000172,True
AFC0A0,BlockReference,wa,P-ELEVATION,1,True
AFC0A3,BlockReference,wa,P-ELEVATION,1,True
AFC0A9,BlockReference,wa,P-ELEVATION,1,True
AFC0AC,BlockReference,wa,P-ELEVATION,1,True
AFC0AF,MText,Fen,WETLAND-T,10.000000000000082,True
AFC0B0,BlockReference,wa,P-ELEVATION,1,True
AFC0B6,MText,Fen,WETLAND-T,9.995668500000079,True
AFC0B7,BlockReference,wa,P-ELEVATION,1,True
AFC0BA,BlockReference,GAS,ABADATA-DRILL-T,4.997834250000043,True
AFC0F4,MText,Buried Pipe,AS-PIPE-UG-T,9.995668500000077,True
AFC0F5,MText,Buried Pipe,AS-PIPE-UG-T,9.995668500000077,True
AFCA58,MText,L.S. 1,L-SECTION-LSD,9.99566850000011,True
AFCA59,MText,L.S. 2,L-SECTION-LSD,9.99566850000011,True
AFCA5B,MText,L.S. 8,L-SECTION-LSD,9.99566850000011,True
AFCA5C,MText,L.S. 7,L-SECTION-LSD,9.99566850000011,True
AFCA5E,MText,L.S. 11,L-SECTION-LSD,9.995668500000084,True
AFCA60,MText,L.S. 12,L-SECTION-LSD,9.995668500000084,True
AFCA62,MText,L.S. 14,L-SECTION-LSD,9.995668500000084,True
AFCA63,MText,L.S. 13,L-SECTION-LSD,9.995668500000084,True
AFCA6D,MText,L.S. 1,L-SECTION-LSD,9.995668500000084,True
AFCA6E,MText,L.S. 2,L-SECTION-LSD,9.995668500000084,True
AFCA70,MText,L.S. 8,L-SECTION-LSD,9.995668500000084,True
AFCA71,MText,L.S. 7,L-SECTION-LSD,9.995668500000084,True
AFCA73,MText,L.S. 3,L-SECTION-LSD,9.995668500000084,True
AFCA75,MText,L.S. 4,L-SECTION-LSD,9.995668500000084,True
AFCA77,MText,L.S. 6,L-SECTION-LSD,9.995668500000084,True
AFCA79,MText,L.S. 5,L-SECTION-LSD,9.995668500000084,True
AFCA7B,MText,L.S. 11,L-SECTION-LSD,9.995668500000084,True
AFCA7D,MText,L.S. 12,L-SECTION-LSD,9.995668500000084,True
AFCA7F,MText,L.S. 14,L-SECTION-LSD,9.995668500000084,True
AFCA80,MText,L.S. 13,L-SECTION-LSD,9.995668500000084,True
AFCA82,MText,L.S. 9,L-SECTION-LSD,9.995668500000084,True
AFCA84,MText,L.S. 10,L-SECTION-LSD,9.995668500000084,True
AFCA86,MText,L.S. 16,L-SECTION-LSD,9.995668500000084,True
AFCA88,MText,L.S. 15,L-SECTION-LSD,9.995668500000084,True
AFCA8A,MText,L.S. 3,L-SECTION-LSD,9.995668500000084,True
AFCA8C,MText,L.S. 4,L-SECTION-LSD,9.995668500000084,True
AFCA8E,MText,L.S. 6,L-SECTION-LSD,9.995668500000084,True
AFCA90,MText,L.S. 5,L-SECTION-LSD,9.995668500000084,True
AFCA92,MText,L.S. 1,L-SECTION-LSD,9.995668500000084,True
AFCA93,MText,L.S. 2,L-SECTION-LSD,9.995668500000084,True
AFCA95,MText,L.S. 8,L-SECTION-LSD,9.995668500000084,True
AFCA96,MText,L.S. 7,L-SECTION-LSD,9.995668500000084,True
AFCA98,MText,L.S. 3,L-SECTION-LSD,9.995668500000084,True
AFCA9A,MText,L.S. 4,L-SECTION-LSD,9.995668500000084,True
AFCA9C,MText,L.S. 6,L-SECTION-LSD,9.995668500000084,True
AFCA9E,MText,L.S. 5,L-SECTION-LSD,9.995668500000084,True
AFCAA0,MText,L.S. 11,L-SECTION-LSD,9.995668500000077,True
AFCAA2,MText,L.S. 12,L-SECTION-LSD,9.995668500000077,True
AFCAA4,MText,L.S. 14,L-SECTION-LSD,9.995668500000077,True
AFCAA5,MText,L.S. 13,L-SECTION-LSD,9.995668500000077,True
AFCB3C,BlockReference,*U46,P-TEMP-BLOCKS,0.99956685,True
AFCB51,BlockReference,*U46,P-TEMP-BLOCKS,0.99956685,True
AFCB66,MText,Monument  Plan 092 1376,L-BD,9.995650000000118,True
AFCBBB,MText,Monument  Plan 092 1376,L-BD,9.995668500000084,True
AFCBE6,BlockReference,*U47,L-BD,0.99956685,True
AFCC66,MText,202.14 135°35'10'',L-BD,9.995668500000084,True
AFCC68,MText,55' 135.05,L-BD,9.995668500000084,True
AFCC69,MText,44° 20.00,L-BD,9.995668500000084,True
AFCC6A,MText,45'' 84.97,L-BD,9.995668500000084,True
AFCC7D,BlockReference,*U48,L-BD,3.9982673999999996,True
AFCC8F,BlockReference,*U80,L-BD,3.9982674000000014,True
AFCCB3,BlockReference,*U80,L-BD,3.998267400000001,True
AFCCE9,BlockReference,*U49,L-BD,0.99956685,True
AFCCFB,BlockReference,*U50,L-BD,0.99956685,True
AFCD10,DBText,224°55'45'',L-BD,9.995668500000079,True
AFCD11,MText,200.11 135°35'10'',L-BD,9.995668500000077,True
AFCD12,MText,227.21 44°55'45'',L-BD,9.995668500000077,True
AFCD13,BlockReference,we,L-BD,0.99956685,True
AFCD16,BlockReference,we,L-BD,0.99956685,True
AFCD19,BlockReference,we,L-BD,0.99956685,True
AFCD1C,BlockReference,we,L-BD,0.99956685,True
AFCD1F,BlockReference,*U51,L-BD,0.99956685,True
AFCD2A,BlockReference,we,L-BD,0.99956685,True
AFCD2D,BlockReference,we,L-BD,0.99956685,True
AFCD30,BlockReference,we,L-BD,0.99956685,True
AFCD33,BlockReference,we,L-BD,0.99956685,True
AFCD36,BlockReference,we,L-BD,0.99956685,True
AFCD39,BlockReference,we,L-BD,0.99956685,True
AFCD3C,BlockReference,we,L-BD,0.99956685,True
AFCD3F,BlockReference,we,L-BD,0.99956685,True
AFCD42,BlockReference,we,L-BD,0.99956685,True
AFCD45,BlockReference,we,L-BD,0.99956685,True
AFCD48,BlockReference,*U52,L-BD,0.99956685,True
AFCD53,BlockReference,we,L-BD,0.99956685,True
AFCD56,BlockReference,we,L-BD,0.99956685,True
AFCD59,BlockReference,we,L-BD,0.99956685,True
AFCD82,BlockReference,we,L-BD,0.99956685,True
AFCD86,AlignedDimension,Veren  A/R  170293,C-AR-T,Compass 5 000,True
AFCD87,AlignedDimension,Veren  A/R  991615,C-AR-T,Compass 5 000,True
AFCD88,AlignedDimension,Veren  A/R LOC 190549,C-AR-T,Compass 5 000,True
AFCD89,AlignedDimension,Veren  A/R  991615,C-AR-T,Compass 5 000,True
AFCD8A,AlignedDimension,Veren  A/R  160940,C-AR-T,Compass 5 000,True
AFCD8C,AlignedDimension,Veren  A/R LOC 190549,C-AR-T,Compass 5 000,True
